"Story","Title","Result","Date","Stability","Duration (s)"
"As a user, I want login in the Star Sharp Page so i should create a new meetings","Create a meeting successfully","ERROR","2022-12-09T13:11:06.31-05:00[America/Bogota]","0.0","32.07"
